Date,Region,RegionLevel,Commodity,Price
2026-02-11,Semua Provinsi,0,Cabai Rawit Merah,76550.0
2026-02-12,Semua Provinsi,0,Cabai Rawit Merah,76750.0
2026-02-13,Semua Provinsi,0,Cabai Rawit Merah,77050.0
2026-02-16,Semua Provinsi,0,Cabai Rawit Merah,77400.0
2026-02-17,Semua Provinsi,0,Cabai Rawit Merah,77300.0
2026-02-18,Semua Provinsi,0,Cabai Rawit Merah,81350.0
2026-02-19,Semua Provinsi,0,Cabai Rawit Merah,81850.0
2026-02-20,Semua Provinsi,0,Cabai Rawit Merah,84800.0
2026-02-23,Semua Provinsi,0,Cabai Rawit Merah,83700.0
2026-02-24,Semua Provinsi,0,Cabai Rawit Merah,81300.0
2026-02-25,Semua Provinsi,0,Cabai Rawit Merah,78450.0
2026-02-26,Semua Provinsi,0,Cabai Rawit Merah,75550.0
2026-02-27,Semua Provinsi,0,Cabai Rawit Merah,74650.0
2026-03-02,Semua Provinsi,0,Cabai Rawit Merah,74550.0
2026-03-03,Semua Provinsi,0,Cabai Rawit Merah,74600.0
2026-03-04,Semua Provinsi,0,Cabai Rawit Merah,77400.0
2026-03-05,Semua Provinsi,0,Cabai Rawit Merah,78500.0
2026-03-06,Semua Provinsi,0,Cabai Rawit Merah,78950.0
2026-03-09,Semua Provinsi,0,Cabai Rawit Merah,81550.0
2026-03-10,Semua Provinsi,0,Cabai Rawit Merah,82350.0
2026-03-11,Semua Provinsi,0,Cabai Rawit Merah,82900.0
2026-03-12,Semua Provinsi,0,Cabai Rawit Merah,83300.0
2026-03-13,Semua Provinsi,0,Cabai Rawit Merah,84400.0
2026-03-16,Semua Provinsi,0,Cabai Rawit Merah,89650.0
2026-03-17,Semua Provinsi,0,Cabai Rawit Merah,92950.0
2026-03-18,Semua Provinsi,0,Cabai Rawit Merah,93500.0
2026-03-19,Semua Provinsi,0,Cabai Rawit Merah,93250.0
2026-03-20,Semua Provinsi,0,Cabai Rawit Merah,93250.0
2026-03-23,Semua Provinsi,0,Cabai Rawit Merah,93850.0
2026-03-24,Semua Provinsi,0,Cabai Rawit Merah,94150.0
2026-03-25,Semua Provinsi,0,Cabai Rawit Merah,91700.0
2026-03-26,Semua Provinsi,0,Cabai Rawit Merah,86950.0
2026-03-27,Semua Provinsi,0,Cabai Rawit Merah,85600.0
2026-03-30,Semua Provinsi,0,Cabai Rawit Merah,85750.0
2026-03-31,Semua Provinsi,0,Cabai Rawit Merah,86750.0
2026-04-01,Semua Provinsi,0,Cabai Rawit Merah,86500.0
2026-04-02,Semua Provinsi,0,Cabai Rawit Merah,86050.0
2026-04-03,Semua Provinsi,0,Cabai Rawit Merah,86050.0
2026-04-06,Semua Provinsi,0,Cabai Rawit Merah,85550.0
2026-04-07,Semua Provinsi,0,Cabai Rawit Merah,86150.0
2026-04-08,Semua Provinsi,0,Cabai Rawit Merah,85200.0
2026-04-09,Semua Provinsi,0,Cabai Rawit Merah,84250.0
2026-04-10,Semua Provinsi,0,Cabai Rawit Merah,83100.0
2026-04-13,Semua Provinsi,0,Cabai Rawit Merah,78600.0
2026-04-14,Semua Provinsi,0,Cabai Rawit Merah,77450.0
2026-04-15,Semua Provinsi,0,Cabai Rawit Merah,75900.0
2026-04-16,Semua Provinsi,0,Cabai Rawit Merah,73900.0
2026-04-17,Semua Provinsi,0,Cabai Rawit Merah,71750.0
2026-04-20,Semua Provinsi,0,Cabai Rawit Merah,68300.0
2026-04-21,Semua Provinsi,0,Cabai Rawit Merah,67400.0
2026-04-22,Semua Provinsi,0,Cabai Rawit Merah,66100.0
2026-04-23,Semua Provinsi,0,Cabai Rawit Merah,64750.0
2026-04-24,Semua Provinsi,0,Cabai Rawit Merah,64050.0
2026-04-27,Semua Provinsi,0,Cabai Rawit Merah,61600.0
2026-04-28,Semua Provinsi,0,Cabai Rawit Merah,61100.0
2026-04-29,Semua Provinsi,0,Cabai Rawit Merah,60400.0
2026-04-30,Semua Provinsi,0,Cabai Rawit Merah,58650.0
2026-05-01,Semua Provinsi,0,Cabai Rawit Merah,59650.0
2026-05-04,Semua Provinsi,0,Cabai Rawit Merah,63500.0
2026-05-05,Semua Provinsi,0,Cabai Rawit Merah,63850.0
2026-05-06,Semua Provinsi,0,Cabai Rawit Merah,64800.0
2026-05-07,Semua Provinsi,0,Cabai Rawit Merah,64800.0
2026-05-08,Semua Provinsi,0,Cabai Rawit Merah,65100.0
2026-05-11,Semua Provinsi,0,Cabai Rawit Merah,67650.0
2026-05-12,Semua Provinsi,0,Cabai Rawit Merah,68050.0
2026-05-13,Semua Provinsi,0,Cabai Rawit Merah,68400.0
2026-05-14,Semua Provinsi,0,Cabai Rawit Merah,68350.0
2026-05-15,Semua Provinsi,0,Cabai Rawit Merah,68500.0
2026-05-18,Semua Provinsi,0,Cabai Rawit Merah,71750.0
2026-05-19,Semua Provinsi,0,Cabai Rawit Merah,72000.0
2026-05-20,Semua Provinsi,0,Cabai Rawit Merah,72650.0
2026-05-21,Semua Provinsi,0,Cabai Rawit Merah,72850.0
2026-05-22,Semua Provinsi,0,Cabai Rawit Merah,73400.0
2026-05-25,Semua Provinsi,0,Cabai Rawit Merah,79000.0
2026-05-26,Semua Provinsi,0,Cabai Rawit Merah,80250.0
2026-05-27,Semua Provinsi,0,Cabai Rawit Merah,80250.0
2026-05-28,Semua Provinsi,0,Cabai Rawit Merah,80550.0
2026-05-29,Semua Provinsi,0,Cabai Rawit Merah,82450.0
2026-06-01,Semua Provinsi,0,Cabai Rawit Merah,82050.0
2026-06-02,Semua Provinsi,0,Cabai Rawit Merah,74700.0
2026-06-03,Semua Provinsi,0,Cabai Rawit Merah,74400.0
2026-06-04,Semua Provinsi,0,Cabai Rawit Merah,74900.0
2026-06-05,Semua Provinsi,0,Cabai Rawit Merah,75700.0
2026-06-08,Semua Provinsi,0,Cabai Rawit Merah,75150.0
2026-06-09,Semua Provinsi,0,Cabai Rawit Merah,75450.0
2026-06-10,Semua Provinsi,0,Cabai Rawit Merah,75550.0
2026-06-11,Semua Provinsi,0,Cabai Rawit Merah,75250.0
2026-06-12,Semua Provinsi,0,Cabai Rawit Merah,74550.0
2026-06-15,Semua Provinsi,0,Cabai Rawit Merah,75750.0
2026-06-16,Semua Provinsi,0,Cabai Rawit Merah,75450.0
2026-06-17,Semua Provinsi,0,Cabai Rawit Merah,77200.0
2026-06-18,Semua Provinsi,0,Cabai Rawit Merah,77200.0
2026-06-19,Semua Provinsi,0,Cabai Rawit Merah,76300.0
2026-06-22,Semua Provinsi,0,Cabai Rawit Merah,72800.0
2026-06-23,Semua Provinsi,0,Cabai Rawit Merah,71850.0
2026-06-24,Semua Provinsi,0,Cabai Rawit Merah,70300.0
2026-06-25,Semua Provinsi,0,Cabai Rawit Merah,68900.0
2026-06-26,Semua Provinsi,0,Cabai Rawit Merah,67450.0
2026-06-29,Semua Provinsi,0,Cabai Rawit Merah,65200.0
2026-06-30,Semua Provinsi,0,Cabai Rawit Merah,64050.0
2026-07-01,Semua Provinsi,0,Cabai Rawit Merah,63900.0
2026-07-02,Semua Provinsi,0,Cabai Rawit Merah,63200.0
2026-07-03,Semua Provinsi,0,Cabai Rawit Merah,62050.0
2026-07-06,Semua Provinsi,0,Cabai Rawit Merah,62150.0
2026-07-07,Semua Provinsi,0,Cabai Rawit Merah,61900.0
2026-07-08,Semua Provinsi,0,Cabai Rawit Merah,61450.0
2026-07-09,Semua Provinsi,0,Cabai Rawit Merah,60700.0
2026-07-10,Semua Provinsi,0,Cabai Rawit Merah,59850.0
2026-07-13,Semua Provinsi,0,Cabai Rawit Merah,59200.0
2026-07-14,Semua Provinsi,0,Cabai Rawit Merah,58400.0
2026-07-15,Semua Provinsi,0,Cabai Rawit Merah,58150.0
2026-07-16,Semua Provinsi,0,Cabai Rawit Merah,57450.0
